n,kappa,law,gamma,strength,replication,method,estimate
1000,1,gaussian,1.5,2.1213203435596393,117,BGS25,2.1186904343938835
1000,1,gaussian,1.5,2.1213203435596393,117,BGN11,2.1217193305254614
1000,1,gaussian,1.5,2.1213203435596393,118,Algorithm 1,2.0802092556984815
1000,1,gaussian,1.5,2.1213203435596393,118,BGS25,2.077764750413083
1000,1,gaussian,1.5,2.1213203435596393,118,BGN11,2.0751753408967115
1000,1,gaussian,1.5,2.1213203435596393,119,Algorithm 1,2.1975747058658825
1000,1,gaussian,1.5,2.1213203435596393,119,BGS25,2.124696288727241
1000,1,gaussian,1.5,2.1213203435596393,119,BGN11,2.131336215856842
1000,1,gaussian,1.5,2.1213203435596393,120,Algorithm 1,2.1572477289022705
1000,1,gaussian,1.5,2.1213203435596393,120,BGS25,2.111722828575756
1000,1,gaussian,1.5,2.1213203435596393,120,BGN11,2.1097390670290728
1000,1,gaussian,1.5,2.1213203435596393,121,Algorithm 1,2.1460448548830535
1000,1,gaussian,1.5,2.1213203435596393,121,BGS25,2.1830974465555952
1000,1,gaussian,1.5,2.1213203435596393,121,BGN11,2.185611976105763
1000,1,gaussian,1.5,2.1213203435596393,122,Algorithm 1,2.054442654718264
1000,1,gaussian,1.5,2.1213203435596393,122,BGS25,2.0353945529297377
1000,1,gaussian,1.5,2.1213203435596393,122,BGN11,2.0326600457455153
1000,1,gaussian,1.5,2.1213203435596393,123,Algorithm 1,2.1646191797510124
1000,1,gaussian,1.5,2.1213203435596393,123,BGS25,2.1560715641307917
1000,1,gaussian,1.5,2.1213203435596393,123,BGN11,2.157266172106431
1000,1,gaussian,1.5,2.1213203435596393,124,Algorithm 1,1.9492068106495213
1000,1,gaussian,1.5,2.1213203435596393,124,BGS25,2.009561683469057
1000,1,gaussian,1.5,2.1213203435596393,124,BGN11,2.0152247721694634
1000,1,gaussian,1.5,2.1213203435596393,125,Algorithm 1,2.1175287013608908
1000,1,gaussian,1.5,2.1213203435596393,125,BGS25,2.110136283652018
1000,1,gaussian,1.5,2.1213203435596393,125,BGN11,2.109053213256548
1000,1,gaussian,1.5,2.1213203435596393,126,Algorithm 1,2.09026465468922
1000,1,gaussian,1.5,2.1213203435596393,126,BGS25,2.068369278758858
1000,1,gaussian,1.5,2.1213203435596393,126,BGN11,2.0689956527553615
1000,1,gaussian,1.5,2.1213203435596393,127,Algorithm 1,2.2440092562273337
1000,1,gaussian,1.5,2.1213203435596393,127,BGS25,2.2015099530709925
1000,1,gaussian,1.5,2.1213203435596393,127,BGN11,2.1997209201483083
1000,1,gaussian,1.5,2.1213203435596393,128,Algorithm 1,2.1716259969764633
1000,1,gaussian,1.5,2.1213203435596393,128,BGS25,2.182854076471715
1000,1,gaussian,1.5,2.1213203435596393,128,BGN11,2.185534018837594
1000,1,gaussian,1.5,2.1213203435596393,129,Algorithm 1,2.1517375026720114
1000,1,gaussian,1.5,2.1213203435596393,129,BGS25,2.129715596328331
1000,1,gaussian,1.5,2.1213203435596393,129,BGN11,2.131650822265456
1000,1,gaussian,1.5,2.1213203435596393,130,Algorithm 1,2.1255121442188987
1000,1,gaussian,1.5,2.1213203435596393,130,BGS25,2.0632564335262815
1000,1,gaussian,1.5,2.1213203435596393,130,BGN11,2.061601612731364
1000,1,gaussian,1.5,2.1213203435596393,131,Algorithm 1,2.11540730761072
1000,1,gaussian,1.5,2.1213203435596393,131,BGS25,2.1391548247060466
1000,1,gaussian,1.5,2.1213203435596393,131,BGN11,2.139159933847459
1000,1,gaussian,1.5,2.1213203435596393,132,Algorithm 1,2.047922475667578
1000,1,gaussian,1.5,2.1213203435596393,132,BGS25,2.079907437805536
1000,1,gaussian,1.5,2.1213203435596393,132,BGN11,2.0820747118135676
1000,1,gaussian,1.5,2.1213203435596393,133,Algorithm 1,2.1923609379011806
1000,1,gaussian,1.5,2.1213203435596393,133,BGS25,2.170759562617909
1000,1,gaussian,1.5,2.1213203435596393,133,BGN11,2.1732840750403306
1000,1,gaussian,1.5,2.1213203435596393,134,Algorithm 1,2.083041591112426
1000,1,gaussian,1.5,2.1213203435596393,134,BGS25,2.1008961848240757
1000,1,gaussian,1.5,2.1213203435596393,134,BGN11,2.100363561912783
1000,1,gaussian,1.5,2.1213203435596393,135,Algorithm 1,2.1466861368528445
1000,1,gaussian,1.5,2.1213203435596393,135,BGS25,2.1015720237857227
1000,1,gaussian,1.5,2.1213203435596393,135,BGN11,2.103310913120993
1000,1,gaussian,1.5,2.1213203435596393,136,Algorithm 1,2.141800138310113
1000,1,gaussian,1.5,2.1213203435596393,136,BGS25,2.103435598787735
1000,1,gaussian,1.5,2.1213203435596393,136,BGN11,2.104004307412533
1000,1,gaussian,1.5,2.1213203435596393,137,Algorithm 1,2.1231838787132666
1000,1,gaussian,1.5,2.1213203435596393,137,BGS25,2.065190855804789
1000,1,gaussian,1.5,2.1213203435596393,137,BGN11,2.0658444253126445
1000,1,gaussian,1.5,2.1213203435596393,138,Algorithm 1,2.0894268355849652
1000,1,gaussian,1.5,2.1213203435596393,138,BGS25,2.0962505915128897
1000,1,gaussian,1.5,2.1213203435596393,138,BGN11,2.098245042247342
1000,1,gaussian,1.5,2.1213203435596393,139,Algorithm 1,2.1244479772976343
1000,1,gaussian,1.5,2.1213203435596393,139,BGS25,2.1304316880955008
1000,1,gaussian,1.5,2.1213203435596393,139,BGN11,2.1361594062563274
1000,1,gaussian,1.5,2.1213203435596393,140,Algorithm 1,2.1298260494830146
1000,1,gaussian,1.5,2.1213203435596393,140,BGS25,2.1093301784223035
1000,1,gaussian,1.5,2.1213203435596393,140,BGN11,2.1113479113695557
1000,1,gaussian,1.5,2.1213203435596393,141,Algorithm 1,1.945210658089461
1000,1,gaussian,1.5,2.1213203435596393,141,BGS25,1.9805572028135767
1000,1,gaussian,1.5,2.1213203435596393,141,BGN11,1.9784260801184566
1000,1,gaussian,1.5,2.1213203435596393,142,Algorithm 1,2.1664940507360257
1000,1,gaussian,1.5,2.1213203435596393,142,BGS25,2.1600575408730878
1000,1,gaussian,1.5,2.1213203435596393,142,BGN11,2.1610969496471824
1000,1,gaussian,1.5,2.1213203435596393,143,Algorithm 1,2.053192102375563
1000,1,gaussian,1.5,2.1213203435596393,143,BGS25,2.088378896302471
1000,1,gaussian,1.5,2.1213203435596393,143,BGN11,2.090569677190621
1000,1,gaussian,1.5,2.1213203435596393,144,Algorithm 1,2.182443620037367
1000,1,gaussian,1.5,2.1213203435596393,144,BGS25,2.1788623960502225
1000,1,gaussian,1.5,2.1213203435596393,144,BGN11,2.1808193239612113
1000,1,gaussian,1.5,2.1213203435596393,145,Algorithm 1,2.1778805615143133
1000,1,gaussian,1.5,2.1213203435596393,145,BGS25,2.1692865648764363
1000,1,gaussian,1.5,2.1213203435596393,145,BGN11,2.1723981705323165
1000,1,gaussian,1.5,2.1213203435596393,146,Algorithm 1,2.1587085370655035
1000,1,gaussian,1.5,2.1213203435596393,146,BGS25,2.1941098045281233
1000,1,gaussian,1.5,2.1213203435596393,146,BGN11,2.196797887392942
1000,1,gaussian,1.5,2.1213203435596393,147,Algorithm 1,2.1057750694208104
1000,1,gaussian,1.5,2.1213203435596393,147,BGS25,2.1118634517397865
1000,1,gaussian,1.5,2.1213203435596393,147,BGN11,2.115410375736636
1000,1,gaussian,1.5,2.1213203435596393,148,Algorithm 1,2.084767854943335
1000,1,gaussian,1.5,2.1213203435596393,148,BGS25,2.096447679196566
1000,1,gaussian,1.5,2.1213203435596393,148,BGN11,2.0957852859198707
1000,1,gaussian,1.5,2.1213203435596393,149,Algorithm 1,2.129759605889906
1000,1,gaussian,1.5,2.1213203435596393,149,BGS25,2.124045886863227
1000,1,gaussian,1.5,2.1213203435596393,149,BGN11,2.1241623693197713
1000,1,gaussian,1.5,2.1213203435596393,150,Algorithm 1,2.0768015440233687
1000,1,gaussian,1.5,2.1213203435596393,150,BGS25,2.1085487224860024
1000,1,gaussian,1.5,2.1213203435596393,150,BGN11,2.1074140010439995
1000,1,gaussian,1.5,2.1213203435596393,151,Algorithm 1,2.160977691705464
1000,1,gaussian,1.5,2.1213203435596393,151,BGS25,2.1449299440213676
1000,1,gaussian,1.5,2.1213203435596393,151,BGN11,2.147431867904426
1000,1,gaussian,1.5,2.1213203435596393,152,Algorithm 1,2.178546577117608
1000,1,gaussian,1.5,2.1213203435596393,152,BGS25,2.144425883700213
1000,1,gaussian,1.5,2.1213203435596393,152,BGN11,2.1474616815072367
1000,1,gaussian,1.5,2.1213203435596393,153,Algorithm 1,2.1804263562496256
1000,1,gaussian,1.5,2.1213203435596393,153,BGS25,2.192944311409921
1000,1,gaussian,1.5,2.1213203435596393,153,BGN11,2.197624072304101
1000,1,gaussian,1.5,2.1213203435596393,154,Algorithm 1,2.262776761976843
1000,1,gaussian,1.5,2.1213203435596393,154,BGS25,2.2681290449929765
1000,1,gaussian,1.5,2.1213203435596393,154,BGN11,2.267519064327983
1000,1,gaussian,1.5,2.1213203435596393,155,Algorithm 1,2.113237401032961
1000,1,gaussian,1.5,2.1213203435596393,155,BGS25,2.1366273725862674
1000,1,gaussian,1.5,2.1213203435596393,155,BGN11,2.139125522720886
1000,1,gaussian,1.5,2.1213203435596393,156,Algorithm 1,2.1241615784780707
1000,1,gaussian,1.5,2.1213203435596393,156,BGS25,2.131342170939166
1000,1,gaussian,1.5,2.1213203435596393,156,BGN11,2.1355825102048818
1000,1,gaussian,1.5,2.1213203435596393,157,Algorithm 1,2.051533983063323
1000,1,gaussian,1.5,2.1213203435596393,157,BGS25,2.0647038456766063
1000,1,gaussian,1.5,2.1213203435596393,157,BGN11,2.0668854568948674
1000,1,gaussian,1.5,2.1213203435596393,158,Algorithm 1,2.1322091344560716
1000,1,gaussian,1.5,2.1213203435596393,158,BGS25,2.1384076571028436
1000,1,gaussian,1.5,2.1213203435596393,158,BGN11,2.142105201886831
1000,1,gaussian,1.5,2.1213203435596393,159,Algorithm 1,2.1231202963593505
1000,1,gaussian,1.5,2.1213203435596393,159,BGS25,2.1087920303767587
1000,1,gaussian,1.5,2.1213203435596393,159,BGN11,2.109313400762031
1000,1,gaussian,1.5,2.1213203435596393,160,Algorithm 1,2.0949134448192823
1000,1,gaussian,1.5,2.1213203435596393,160,BGS25,2.109202274593701
1000,1,gaussian,1.5,2.1213203435596393,160,BGN11,2.106364598213376
1000,1,gaussian,1.5,2.1213203435596393,161,Algorithm 1,2.0648649050845695
1000,1,gaussian,1.5,2.1213203435596393,161,BGS25,2.144725583686561
1000,1,gaussian,1.5,2.1213203435596393,161,BGN11,2.147276673591105
1000,1,gaussian,1.5,2.1213203435596393,162,Algorithm 1,2.203906221628892
1000,1,gaussian,1.5,2.1213203435596393,162,BGS25,2.168776982846751
1000,1,gaussian,1.5,2.1213203435596393,162,BGN11,2.170515355018989
1000,1,gaussian,1.5,2.1213203435596393,163,Algorithm 1,2.1317796412094348
1000,1,gaussian,1.5,2.1213203435596393,163,BGS25,2.1253298136023964
1000,1,gaussian,1.5,2.1213203435596393,163,BGN11,2.128996399918889
1000,1,gaussian,1.5,2.1213203435596393,164,Algorithm 1,2.149078397935279
1000,1,gaussian,1.5,2.1213203435596393,164,BGS25,2.170083724352186
1000,1,gaussian,1.5,2.1213203435596393,164,BGN11,2.172200590485569
1000,1,gaussian,1.5,2.1213203435596393,165,Algorithm 1,2.0509091713445984
1000,1,gaussian,1.5,2.1213203435596393,165,BGS25,2.1030854925721068
1000,1,gaussian,1.5,2.1213203435596393,165,BGN11,2.100679824358521
1000,1,gaussian,1.5,2.1213203435596393,166,Algorithm 1,2.1118877297368748
1000,1,gaussian,1.5,2.1213203435596393,166,BGS25,2.1147595676125563
1000,1,gaussian,1.5,2.1213203435596393,166,BGN11,2.1234467194903086
1000,1,gaussian,1.5,2.1213203435596393,167,Algorithm 1,2.10445526300102
1000,1,gaussian,1.5,2.1213203435596393,167,BGS25,2.113113282865016
1000,1,gaussian,1.5,2.1213203435596393,167,BGN11,2.1093170825806746
1000,1,gaussian,1.5,2.1213203435596393,168,Algorithm 1,2.1433233421041145
1000,1,gaussian,1.5,2.1213203435596393,168,BGS25,2.148977523276951
1000,1,gaussian,1.5,2.1213203435596393,168,BGN11,2.151795510762526
1000,1,gaussian,1.5,2.1213203435596393,169,Algorithm 1,1.9785780066022416
1000,1,gaussian,1.5,2.1213203435596393,169,BGS25,2.030672778686222
1000,1,gaussian,1.5,2.1213203435596393,169,BGN11,2.0336254873646085
1000,1,gaussian,1.5,2.1213203435596393,170,Algorithm 1,2.155268025586553
1000,1,gaussian,1.5,2.1213203435596393,170,BGS25,2.1842626087702586
1000,1,gaussian,1.5,2.1213203435596393,170,BGN11,2.18591956048051
1000,1,gaussian,1.5,2.1213203435596393,171,Algorithm 1,2.15710913389778
1000,1,gaussian,1.5,2.1213203435596393,171,BGS25,2.136668922917912
1000,1,gaussian,1.5,2.1213203435596393,171,BGN11,2.134353625253542
1000,1,gaussian,1.5,2.1213203435596393,172,Algorithm 1,2.0966356138389473
1000,1,gaussian,1.5,2.1213203435596393,172,BGS25,2.1144809259006347
1000,1,gaussian,1.5,2.1213203435596393,172,BGN11,2.1152471738923695
1000,1,gaussian,1.5,2.1213203435596393,173,Algorithm 1,1.9442331366913057
1000,1,gaussian,1.5,2.1213203435596393,173,BGS25,2.0219971592892434
1000,1,gaussian,1.5,2.1213203435596393,173,BGN11,2.0236541800454666
1000,1,gaussian,1.5,2.1213203435596393,174,Algorithm 1,2.1851647835357033
1000,1,gaussian,1.5,2.1213203435596393,174,BGS25,2.1635287259958025
1000,1,gaussian,1.5,2.1213203435596393,174,BGN11,2.1636644486826806
1000,1,gaussian,1.5,2.1213203435596393,175,Algorithm 1,2.126038019433013
1000,1,gaussian,1.5,2.1213203435596393,175,BGS25,2.11093169460968
1000,1,gaussian,1.5,2.1213203435596393,175,BGN11,2.111615863089184
1000,1,gaussian,1.5,2.1213203435596393,176,Algorithm 1,2.105277935936725
1000,1,gaussian,1.5,2.1213203435596393,176,BGS25,2.118723645516905
1000,1,gaussian,1.5,2.1213203435596393,176,BGN11,2.121228945358761
1000,1,gaussian,1.5,2.1213203435596393,177,Algorithm 1,2.113812988857307
1000,1,gaussian,1.5,2.1213203435596393,177,BGS25,2.1259314009424948
1000,1,gaussian,1.5,2.1213203435596393,177,BGN11,2.1252562984925176
1000,1,gaussian,1.5,2.1213203435596393,178,Algorithm 1,2.077465313722574
1000,1,gaussian,1.5,2.1213203435596393,178,BGS25,2.105209125402613
1000,1,gaussian,1.5,2.1213203435596393,178,BGN11,2.1045730198602057
1000,1,gaussian,1.5,2.1213203435596393,179,Algorithm 1,2.112755292745575
1000,1,gaussian,1.5,2.1213203435596393,179,BGS25,2.088393921328594
1000,1,gaussian,1.5,2.1213203435596393,179,BGN11,2.088895443324065
1000,1,gaussian,1.5,2.1213203435596393,180,Algorithm 1,2.1846423034866818
1000,1,gaussian,1.5,2.1213203435596393,180,BGS25,2.162642867127277
1000,1,gaussian,1.5,2.1213203435596393,180,BGN11,2.1615305932752427
1000,1,gaussian,1.5,2.1213203435596393,181,Algorithm 1,2.102751534692729
1000,1,gaussian,1.5,2.1213203435596393,181,BGS25,2.1566136028447076
1000,1,gaussian,1.5,2.1213203435596393,181,BGN11,2.1580791949664255
1000,1,gaussian,1.5,2.1213203435596393,182,Algorithm 1,2.030910798354483
1000,1,gaussian,1.5,2.1213203435596393,182,BGS25,2.0331752035655093
1000,1,gaussian,1.5,2.1213203435596393,182,BGN11,2.0364700146629953
1000,1,gaussian,1.5,2.1213203435596393,183,Algorithm 1,2.0917827014537838
1000,1,gaussian,1.5,2.1213203435596393,183,BGS25,2.1028809925104204
1000,1,gaussian,1.5,2.1213203435596393,183,BGN11,2.1013090068751117
1000,1,gaussian,1.5,2.1213203435596393,184,Algorithm 1,2.217757256614428
1000,1,gaussian,1.5,2.1213203435596393,184,BGS25,2.2222176140894088
1000,1,gaussian,1.5,2.1213203435596393,184,BGN11,2.225575766515735
1000,1,gaussian,1.5,2.1213203435596393,185,Algorithm 1,2.168642455410664
1000,1,gaussian,1.5,2.1213203435596393,185,BGS25,2.1722943748511074
1000,1,gaussian,1.5,2.1213203435596393,185,BGN11,2.172575541316594
1000,1,gaussian,1.5,2.1213203435596393,186,Algorithm 1,2.0387671539288403
1000,1,gaussian,1.5,2.1213203435596393,186,BGS25,2.057181510211155
1000,1,gaussian,1.5,2.1213203435596393,186,BGN11,2.0612789537923493
1000,1,gaussian,1.5,2.1213203435596393,187,Algorithm 1,2.179066265436639
1000,1,gaussian,1.5,2.1213203435596393,187,BGS25,2.1477811864082548
1000,1,gaussian,1.5,2.1213203435596393,187,BGN11,2.151316699376182
1000,1,gaussian,1.5,2.1213203435596393,188,Algorithm 1,2.172472636047442
1000,1,gaussian,1.5,2.1213203435596393,188,BGS25,2.1572180230322573
1000,1,gaussian,1.5,2.1213203435596393,188,BGN11,2.1606379072378807
1000,1,gaussian,1.5,2.1213203435596393,189,Algorithm 1,2.058976981860347
1000,1,gaussian,1.5,2.1213203435596393,189,BGS25,2.0721471645776965
1000,1,gaussian,1.5,2.1213203435596393,189,BGN11,2.075318237937832
1000,1,gaussian,1.5,2.1213203435596393,190,Algorithm 1,2.050414855758922
1000,1,gaussian,1.5,2.1213203435596393,190,BGS25,2.091204054643617
1000,1,gaussian,1.5,2.1213203435596393,190,BGN11,2.088914731925953
1000,1,gaussian,1.5,2.1213203435596393,191,Algorithm 1,2.095764859078665
1000,1,gaussian,1.5,2.1213203435596393,191,BGS25,2.083466293439039
1000,1,gaussian,1.5,2.1213203435596393,191,BGN11,2.08464651101547
1000,1,gaussian,1.5,2.1213203435596393,192,Algorithm 1,2.107939924651083
1000,1,gaussian,1.5,2.1213203435596393,192,BGS25,2.094469354367128
1000,1,gaussian,1.5,2.1213203435596393,192,BGN11,2.0969377753860137
1000,1,gaussian,1.5,2.1213203435596393,193,Algorithm 1,2.0168242598761785
1000,1,gaussian,1.5,2.1213203435596393,193,BGS25,2.0273336376381446
1000,1,gaussian,1.5,2.1213203435596393,193,BGN11,2.0329573667105048
1000,1,gaussian,1.5,2.1213203435596393,194,Algorithm 1,2.131345421929085
1000,1,gaussian,1.5,2.1213203435596393,194,BGS25,2.157077484576116
1000,1,gaussian,1.5,2.1213203435596393,194,BGN11,2.159470183236289
1000,1,gaussian,1.5,2.1213203435596393,195,Algorithm 1,2.044586146470612
1000,1,gaussian,1.5,2.1213203435596393,195,BGS25,2.136143834328292
1000,1,gaussian,1.5,2.1213203435596393,195,BGN11,2.1420016046137293
1000,1,gaussian,1.5,2.1213203435596393,196,Algorithm 1,2.0734972252545667
1000,1,gaussian,1.5,2.1213203435596393,196,BGS25,2.090758086599267
1000,1,gaussian,1.5,2.1213203435596393,196,BGN11,2.095861000956902
1000,1,gaussian,1.5,2.1213203435596393,197,Algorithm 1,2.0589305912542155
1000,1,gaussian,1.5,2.1213203435596393,197,BGS25,2.1098262142456883
1000,1,gaussian,1.5,2.1213203435596393,197,BGN11,2.106562469215897
1000,1,gaussian,1.5,2.1213203435596393,198,Algorithm 1,2.0982817988431615
1000,1,gaussian,1.5,2.1213203435596393,198,BGS25,2.076316198364625
1000,1,gaussian,1.5,2.1213203435596393,198,BGN11,2.077808328927973
1000,1,gaussian,1.5,2.1213203435596393,199,Algorithm 1,2.0261517029953175
1000,1,gaussian,1.5,2.1213203435596393,199,BGS25,2.0435380038198554
1000,1,gaussian,1.5,2.1213203435596393,199,BGN11,2.042672966852655
1000,1,gaussian,1.5,2.1213203435596393,200,Algorithm 1,2.16475529395061
1000,1,gaussian,1.5,2.1213203435596393,200,BGS25,2.168684283499235
1000,1,gaussian,1.5,2.1213203435596393,200,BGN11,2.1692359551242246
1000,1,gaussian,1.5,2.1213203435596393,201,Algorithm 1,2.123756831761539
1000,1,gaussian,1.5,2.1213203435596393,201,BGS25,2.1290969556673924
1000,1,gaussian,1.5,2.1213203435596393,201,BGN11,2.1287328995655908
1000,1,gaussian,1.5,2.1213203435596393,202,Algorithm 1,1.9453237161744303
1000,1,gaussian,1.5,2.1213203435596393,202,BGS25,2.0164797189716195
1000,1,gaussian,1.5,2.1213203435596393,202,BGN11,2.013799669673817
1000,1,gaussian,1.5,2.1213203435596393,203,Algorithm 1,2.033077817909473
1000,1,gaussian,1.5,2.1213203435596393,203,BGS25,2.1070599280029554
1000,1,gaussian,1.5,2.1213203435596393,203,BGN11,2.1073544946631095
1000,1,gaussian,1.5,2.1213203435596393,204,Algorithm 1,2.0948669038411962
1000,1,gaussian,1.5,2.1213203435596393,204,BGS25,2.097896561913524
1000,1,gaussian,1.5,2.1213203435596393,204,BGN11,2.1021240889626056
1000,1,gaussian,1.5,2.1213203435596393,205,Algorithm 1,2.1816647909549802
1000,1,gaussian,1.5,2.1213203435596393,205,BGS25,2.1404928575190514
1000,1,gaussian,1.5,2.1213203435596393,205,BGN11,2.1429524625799656
1000,1,gaussian,1.5,2.1213203435596393,206,Algorithm 1,1.9114544810648093
1000,1,gaussian,1.5,2.1213203435596393,206,BGS25,1.9707943667606649
1000,1,gaussian,1.5,2.1213203435596393,206,BGN11,1.969732323934267
1000,1,gaussian,1.5,2.1213203435596393,207,Algorithm 1,2.1897497583810055
1000,1,gaussian,1.5,2.1213203435596393,207,BGS25,2.1906238271042344
1000,1,gaussian,1.5,2.1213203435596393,207,BGN11,2.1879761112753986
1000,1,gaussian,1.5,2.1213203435596393,208,Algorithm 1,2.0466572939569954
1000,1,gaussian,1.5,2.1213203435596393,208,BGS25,2.075436933429112
1000,1,gaussian,1.5,2.1213203435596393,208,BGN11,2.0772606736415655
1000,1,gaussian,1.5,2.1213203435596393,209,Algorithm 1,2.1639655629798544
1000,1,gaussian,1.5,2.1213203435596393,209,BGS25,2.1430751375188013
1000,1,gaussian,1.5,2.1213203435596393,209,BGN11,2.144763302603812
1000,1,gaussian,1.5,2.1213203435596393,210,Algorithm 1,2.250740542866145
1000,1,gaussian,1.5,2.1213203435596393,210,BGS25,2.2274958309773485
1000,1,gaussian,1.5,2.1213203435596393,210,BGN11,2.231489523356152
1000,1,gaussian,1.5,2.1213203435596393,211,Algorithm 1,2.2199782608017946
1000,1,gaussian,1.5,2.1213203435596393,211,BGS25,2.220213535409658
1000,1,gaussian,1.5,2.1213203435596393,211,BGN11,2.221318404757023
1000,1,gaussian,1.5,2.1213203435596393,212,Algorithm 1,2.1403343425739685
1000,1,gaussian,1.5,2.1213203435596393,212,BGS25,2.12635720901265
1000,1,gaussian,1.5,2.1213203435596393,212,BGN11,2.129978911991122
1000,1,gaussian,1.5,2.1213203435596393,213,Algorithm 1,2.0246821578742282
1000,1,gaussian,1.5,2.1213203435596393,213,BGS25,2.089927835288165
1000,1,gaussian,1.5,2.1213203435596393,213,BGN11,2.0900452704372774
1000,1,gaussian,1.5,2.1213203435596393,214,Algorithm 1,2.1854679942379516
1000,1,gaussian,1.5,2.1213203435596393,214,BGS25,2.1696720745796942
1000,1,gaussian,1.5,2.1213203435596393,214,BGN11,2.1702352076175226
1000,1,gaussian,1.5,2.1213203435596393,215,Algorithm 1,2.158796377946229
1000,1,gaussian,1.5,2.1213203435596393,215,BGS25,2.1706966753362633
1000,1,gaussian,1.5,2.1213203435596393,215,BGN11,2.171486176944402
1000,1,gaussian,1.5,2.1213203435596393,216,Algorithm 1,1.997891733699031
1000,1,gaussian,1.5,2.1213203435596393,216,BGS25,2.0385459351716637
1000,1,gaussian,1.5,2.1213203435596393,216,BGN11,2.0438319679706396
1000,1,gaussian,1.5,2.1213203435596393,217,Algorithm 1,2.187963763861545
1000,1,gaussian,1.5,2.1213203435596393,217,BGS25,2.1739135470475874
1000,1,gaussian,1.5,2.1213203435596393,217,BGN11,2.1735866616159805
