n,p,kappa,law,gamma,strength,replication,method,estimate
1000,600,1,gaussian,1.5,1.8669989318654328,111,Algorithm 3,1.848425749059289
1000,600,1,gaussian,1.5,1.8669989318654328,111,SN13,1.8704015233735
1000,600,1,gaussian,1.5,1.8669989318654328,111,OptShrink,1.8741533730983928
1000,600,1,gaussian,1.5,1.8669989318654328,112,Algorithm 3,1.869855504869924
1000,600,1,gaussian,1.5,1.8669989318654328,112,SN13,1.877285380355096
1000,600,1,gaussian,1.5,1.8669989318654328,112,OptShrink,1.8810348879958214
1000,600,1,gaussian,1.5,1.8669989318654328,113,Algorithm 3,1.8424958779081384
1000,600,1,gaussian,1.5,1.8669989318654328,113,SN13,1.86021535243388
1000,600,1,gaussian,1.5,1.8669989318654328,113,OptShrink,1.8639890445895217
1000,600,1,gaussian,1.5,1.8669989318654328,114,Algorithm 3,1.901678160788962
1000,600,1,gaussian,1.5,1.8669989318654328,114,SN13,1.8798098222722357
1000,600,1,gaussian,1.5,1.8669989318654328,114,OptShrink,1.8837383719187244
1000,600,1,gaussian,1.5,1.8669989318654328,115,Algorithm 3,1.8479463597605577
1000,600,1,gaussian,1.5,1.8669989318654328,115,SN13,1.8312931915470556
1000,600,1,gaussian,1.5,1.8669989318654328,115,OptShrink,1.8352713933095535
1000,600,1,gaussian,1.5,1.8669989318654328,116,Algorithm 3,1.9275995674691058
1000,600,1,gaussian,1.5,1.8669989318654328,116,SN13,1.9347290267390358
1000,600,1,gaussian,1.5,1.8669989318654328,116,OptShrink,1.9388124248781289
1000,600,1,gaussian,1.5,1.8669989318654328,117,Algorithm 3,1.8487823424711503
1000,600,1,gaussian,1.5,1.8669989318654328,117,SN13,1.8591629952137985
1000,600,1,gaussian,1.5,1.8669989318654328,117,OptShrink,1.8629294187020071
1000,600,1,gaussian,1.5,1.8669989318654328,118,Algorithm 3,1.838752389780992
1000,600,1,gaussian,1.5,1.8669989318654328,118,SN13,1.8578107829301054
1000,600,1,gaussian,1.5,1.8669989318654328,118,OptShrink,1.8612436976656102
1000,600,1,gaussian,1.5,1.8669989318654328,119,Algorithm 3,1.7931176108659426
1000,600,1,gaussian,1.5,1.8669989318654328,119,SN13,1.8113284740358522
1000,600,1,gaussian,1.5,1.8669989318654328,119,OptShrink,1.814845608354416
1000,600,1,gaussian,1.5,1.8669989318654328,120,Algorithm 3,1.8653388548894438
1000,600,1,gaussian,1.5,1.8669989318654328,120,SN13,1.8634255858259912
1000,600,1,gaussian,1.5,1.8669989318654328,120,OptShrink,1.867546898691372
1000,600,1,gaussian,1.5,1.8669989318654328,121,Algorithm 3,1.8999419255783672
1000,600,1,gaussian,1.5,1.8669989318654328,121,SN13,1.8464398387673466
1000,600,1,gaussian,1.5,1.8669989318654328,121,OptShrink,1.8501663398410169
1000,600,1,gaussian,1.5,1.8669989318654328,122,Algorithm 3,1.8458024373533581
1000,600,1,gaussian,1.5,1.8669989318654328,122,SN13,1.847545114350636
1000,600,1,gaussian,1.5,1.8669989318654328,122,OptShrink,1.8512772954780017
1000,600,1,gaussian,1.5,1.8669989318654328,123,Algorithm 3,1.9151518116566326
1000,600,1,gaussian,1.5,1.8669989318654328,123,SN13,1.9074666713616921
1000,600,1,gaussian,1.5,1.8669989318654328,123,OptShrink,1.9113979975154267
1000,600,1,gaussian,1.5,1.8669989318654328,124,Algorithm 3,1.894853532135385
1000,600,1,gaussian,1.5,1.8669989318654328,124,SN13,1.8478950296565881
1000,600,1,gaussian,1.5,1.8669989318654328,124,OptShrink,1.851656566762545
1000,600,1,gaussian,1.5,1.8669989318654328,125,Algorithm 3,1.845284253613273
1000,600,1,gaussian,1.5,1.8669989318654328,125,SN13,1.858493751474713
1000,600,1,gaussian,1.5,1.8669989318654328,125,OptShrink,1.8622349922040156
1000,600,1,gaussian,1.5,1.8669989318654328,126,Algorithm 3,1.8752325724140144
1000,600,1,gaussian,1.5,1.8669989318654328,126,SN13,1.881988271752128
1000,600,1,gaussian,1.5,1.8669989318654328,126,OptShrink,1.8858586897892469
1000,600,1,gaussian,1.5,1.8669989318654328,127,Algorithm 3,1.9069028186215415
1000,600,1,gaussian,1.5,1.8669989318654328,127,SN13,1.8917617494167822
1000,600,1,gaussian,1.5,1.8669989318654328,127,OptShrink,1.895793458136849
1000,600,1,gaussian,1.5,1.8669989318654328,128,Algorithm 3,1.8690966634604298
1000,600,1,gaussian,1.5,1.8669989318654328,128,SN13,1.8250374118210315
1000,600,1,gaussian,1.5,1.8669989318654328,128,OptShrink,1.8291272365770272
1000,600,1,gaussian,1.5,1.8669989318654328,129,Algorithm 3,1.8895835631494537
1000,600,1,gaussian,1.5,1.8669989318654328,129,SN13,1.8872368057549038
1000,600,1,gaussian,1.5,1.8669989318654328,129,OptShrink,1.891366627050069
1000,600,1,gaussian,1.5,1.8669989318654328,130,Algorithm 3,1.8416672445678106
1000,600,1,gaussian,1.5,1.8669989318654328,130,SN13,1.867698342120339
1000,600,1,gaussian,1.5,1.8669989318654328,130,OptShrink,1.8714817156072354
1000,600,1,gaussian,1.5,1.8669989318654328,131,Algorithm 3,1.8367412283947573
1000,600,1,gaussian,1.5,1.8669989318654328,131,SN13,1.8663660678482952
1000,600,1,gaussian,1.5,1.8669989318654328,131,OptShrink,1.8702442823052943
1000,600,1,gaussian,1.5,1.8669989318654328,132,Algorithm 3,1.8888419732073003
1000,600,1,gaussian,1.5,1.8669989318654328,132,SN13,1.9107864101359622
1000,600,1,gaussian,1.5,1.8669989318654328,132,OptShrink,1.9144809011140214
1000,600,1,gaussian,1.5,1.8669989318654328,133,Algorithm 3,1.8030478170440944
1000,600,1,gaussian,1.5,1.8669989318654328,133,SN13,1.8370296575411293
1000,600,1,gaussian,1.5,1.8669989318654328,133,OptShrink,1.8414440128207015
1000,600,1,gaussian,1.5,1.8669989318654328,134,Algorithm 3,1.883385329435663
1000,600,1,gaussian,1.5,1.8669989318654328,134,SN13,1.85408689445031
1000,600,1,gaussian,1.5,1.8669989318654328,134,OptShrink,1.8577775050603518
1000,600,1,gaussian,1.5,1.8669989318654328,135,Algorithm 3,1.8999603493181427
1000,600,1,gaussian,1.5,1.8669989318654328,135,SN13,1.883803230640711
1000,600,1,gaussian,1.5,1.8669989318654328,135,OptShrink,1.887860316869326
1000,600,1,gaussian,1.5,1.8669989318654328,136,Algorithm 3,1.9119406351518156
1000,600,1,gaussian,1.5,1.8669989318654328,136,SN13,1.8935927630800096
1000,600,1,gaussian,1.5,1.8669989318654328,136,OptShrink,1.8975008481014914
1000,600,1,gaussian,1.5,1.8669989318654328,137,Algorithm 3,1.9025872013753067
1000,600,1,gaussian,1.5,1.8669989318654328,137,SN13,1.914470504206479
1000,600,1,gaussian,1.5,1.8669989318654328,137,OptShrink,1.918024444012543
1000,600,1,gaussian,1.5,1.8669989318654328,138,Algorithm 3,1.8974736271871158
1000,600,1,gaussian,1.5,1.8669989318654328,138,SN13,1.892400213242937
1000,600,1,gaussian,1.5,1.8669989318654328,138,OptShrink,1.8963336439801723
1000,600,1,gaussian,1.5,1.8669989318654328,139,Algorithm 3,1.8248765710748738
1000,600,1,gaussian,1.5,1.8669989318654328,139,SN13,1.8427052916963913
1000,600,1,gaussian,1.5,1.8669989318654328,139,OptShrink,1.8470260836666057
1000,600,1,gaussian,1.5,1.8669989318654328,140,Algorithm 3,1.847297963757795
1000,600,1,gaussian,1.5,1.8669989318654328,140,SN13,1.8569947892932008
1000,600,1,gaussian,1.5,1.8669989318654328,140,OptShrink,1.8605642986476016
1000,600,1,gaussian,1.5,1.8669989318654328,141,Algorithm 3,1.840101481921394
1000,600,1,gaussian,1.5,1.8669989318654328,141,SN13,1.8466927983828771
1000,600,1,gaussian,1.5,1.8669989318654328,141,OptShrink,1.8503659037327163
1000,600,1,gaussian,1.5,1.8669989318654328,142,Algorithm 3,1.883281679708041
1000,600,1,gaussian,1.5,1.8669989318654328,142,SN13,1.9204109286830238
1000,600,1,gaussian,1.5,1.8669989318654328,142,OptShrink,1.9241151291672438
1000,600,1,gaussian,1.5,1.8669989318654328,143,Algorithm 3,1.8983701759054887
1000,600,1,gaussian,1.5,1.8669989318654328,143,SN13,1.893066421340942
1000,600,1,gaussian,1.5,1.8669989318654328,143,OptShrink,1.8972543877809946
1000,600,1,gaussian,1.5,1.8669989318654328,144,Algorithm 3,1.8172688022005
1000,600,1,gaussian,1.5,1.8669989318654328,144,SN13,1.8312687773281973
1000,600,1,gaussian,1.5,1.8669989318654328,144,OptShrink,1.835167092566423
1000,600,1,gaussian,1.5,1.8669989318654328,145,Algorithm 3,1.8817975188020406
1000,600,1,gaussian,1.5,1.8669989318654328,145,SN13,1.8671726808237754
1000,600,1,gaussian,1.5,1.8669989318654328,145,OptShrink,1.871045319956745
1000,600,1,gaussian,1.5,1.8669989318654328,146,Algorithm 3,1.8363093903230079
1000,600,1,gaussian,1.5,1.8669989318654328,146,SN13,1.7864449289672306
1000,600,1,gaussian,1.5,1.8669989318654328,146,OptShrink,1.7906801356011859
1000,600,1,gaussian,1.5,1.8669989318654328,147,Algorithm 3,1.8374094608861922
1000,600,1,gaussian,1.5,1.8669989318654328,147,SN13,1.8643979627234528
1000,600,1,gaussian,1.5,1.8669989318654328,147,OptShrink,1.8681844628922422
1000,600,1,gaussian,1.5,1.8669989318654328,148,Algorithm 3,1.9198270356451586
1000,600,1,gaussian,1.5,1.8669989318654328,148,SN13,1.9067669246920003
1000,600,1,gaussian,1.5,1.8669989318654328,148,OptShrink,1.9106925244296529
1000,600,1,gaussian,1.5,1.8669989318654328,149,Algorithm 3,1.879349223321505
1000,600,1,gaussian,1.5,1.8669989318654328,149,SN13,1.8926114165258505
1000,600,1,gaussian,1.5,1.8669989318654328,149,OptShrink,1.8966678049592027
1000,600,1,gaussian,1.5,1.8669989318654328,150,Algorithm 3,1.8537406377572858
1000,600,1,gaussian,1.5,1.8669989318654328,150,SN13,1.8786959245180772
1000,600,1,gaussian,1.5,1.8669989318654328,150,OptShrink,1.8823702257751913
1000,600,1,gaussian,1.5,1.8669989318654328,151,Algorithm 3,1.7754077425281165
1000,600,1,gaussian,1.5,1.8669989318654328,151,SN13,1.8268985404395792
1000,600,1,gaussian,1.5,1.8669989318654328,151,OptShrink,1.8303977981647606
1000,600,1,gaussian,1.5,1.8669989318654328,152,Algorithm 3,1.8350008280987107
1000,600,1,gaussian,1.5,1.8669989318654328,152,SN13,1.8364976409043365
1000,600,1,gaussian,1.5,1.8669989318654328,152,OptShrink,1.840817629433203
1000,600,1,gaussian,1.5,1.8669989318654328,153,Algorithm 3,1.8673232686200003
1000,600,1,gaussian,1.5,1.8669989318654328,153,SN13,1.8389016846597355
1000,600,1,gaussian,1.5,1.8669989318654328,153,OptShrink,1.8429094345910972
1000,600,1,gaussian,1.5,1.8669989318654328,154,Algorithm 3,1.8481440294944083
1000,600,1,gaussian,1.5,1.8669989318654328,154,SN13,1.8758765861634747
1000,600,1,gaussian,1.5,1.8669989318654328,154,OptShrink,1.8796877215909087
1000,600,1,gaussian,1.5,1.8669989318654328,155,Algorithm 3,1.864603306394396
1000,600,1,gaussian,1.5,1.8669989318654328,155,SN13,1.8694615615854304
1000,600,1,gaussian,1.5,1.8669989318654328,155,OptShrink,1.872931314413177
1000,600,1,gaussian,1.5,1.8669989318654328,156,Algorithm 3,1.8322998706552276
1000,600,1,gaussian,1.5,1.8669989318654328,156,SN13,1.8197065775188208
1000,600,1,gaussian,1.5,1.8669989318654328,156,OptShrink,1.8231532191776403
1000,600,1,gaussian,1.5,1.8669989318654328,157,Algorithm 3,1.871578093910229
1000,600,1,gaussian,1.5,1.8669989318654328,157,SN13,1.8540142609168753
1000,600,1,gaussian,1.5,1.8669989318654328,157,OptShrink,1.858067472367595
1000,600,1,gaussian,1.5,1.8669989318654328,158,Algorithm 3,1.8818146850596542
1000,600,1,gaussian,1.5,1.8669989318654328,158,SN13,1.8631263627064418
1000,600,1,gaussian,1.5,1.8669989318654328,158,OptShrink,1.8669945925395701
1000,600,1,gaussian,1.5,1.8669989318654328,159,Algorithm 3,1.8960942905622755
1000,600,1,gaussian,1.5,1.8669989318654328,159,SN13,1.903613570259581
1000,600,1,gaussian,1.5,1.8669989318654328,159,OptShrink,1.9074831408960975
1000,600,1,gaussian,1.5,1.8669989318654328,160,Algorithm 3,1.882749037172198
1000,600,1,gaussian,1.5,1.8669989318654328,160,SN13,1.8953622681243851
1000,600,1,gaussian,1.5,1.8669989318654328,160,OptShrink,1.898963215424838
1000,600,1,gaussian,1.5,1.8669989318654328,161,Algorithm 3,1.843603932186916
1000,600,1,gaussian,1.5,1.8669989318654328,161,SN13,1.8442329057593223
1000,600,1,gaussian,1.5,1.8669989318654328,161,OptShrink,1.8477559947493913
1000,600,1,gaussian,1.5,1.8669989318654328,162,Algorithm 3,1.863095558169746
1000,600,1,gaussian,1.5,1.8669989318654328,162,SN13,1.868539824254552
1000,600,1,gaussian,1.5,1.8669989318654328,162,OptShrink,1.8724604211404567
1000,600,1,gaussian,1.5,1.8669989318654328,163,Algorithm 3,1.801138910557684
1000,600,1,gaussian,1.5,1.8669989318654328,163,SN13,1.8446452468759775
1000,600,1,gaussian,1.5,1.8669989318654328,163,OptShrink,1.8485824292705837
1000,600,1,gaussian,1.5,1.8669989318654328,164,Algorithm 3,1.8725872133669825
1000,600,1,gaussian,1.5,1.8669989318654328,164,SN13,1.8658546986038564
1000,600,1,gaussian,1.5,1.8669989318654328,164,OptShrink,1.8698169960990771
1000,600,1,gaussian,1.5,1.8669989318654328,165,Algorithm 3,1.8548611397688246
1000,600,1,gaussian,1.5,1.8669989318654328,165,SN13,1.8557251994855197
1000,600,1,gaussian,1.5,1.8669989318654328,165,OptShrink,1.8589733789540939
1000,600,1,gaussian,1.5,1.8669989318654328,166,Algorithm 3,1.8716574114944804
1000,600,1,gaussian,1.5,1.8669989318654328,166,SN13,1.87487441148638
1000,600,1,gaussian,1.5,1.8669989318654328,166,OptShrink,1.878688322135168
1000,600,1,gaussian,1.5,1.8669989318654328,167,Algorithm 3,1.879945215861975
1000,600,1,gaussian,1.5,1.8669989318654328,167,SN13,1.8670969051651092
1000,600,1,gaussian,1.5,1.8669989318654328,167,OptShrink,1.8709934160578467
1000,600,1,gaussian,1.5,1.8669989318654328,168,Algorithm 3,1.7809461790730188
1000,600,1,gaussian,1.5,1.8669989318654328,168,SN13,1.7962993216713476
1000,600,1,gaussian,1.5,1.8669989318654328,168,OptShrink,1.799942167331488
1000,600,1,gaussian,1.5,1.8669989318654328,169,Algorithm 3,1.8010761876596841
1000,600,1,gaussian,1.5,1.8669989318654328,169,SN13,1.810297384504366
1000,600,1,gaussian,1.5,1.8669989318654328,169,OptShrink,1.8137889267741698
1000,600,1,gaussian,1.5,1.8669989318654328,170,Algorithm 3,1.922461778770283
1000,600,1,gaussian,1.5,1.8669989318654328,170,SN13,1.9184941386915484
1000,600,1,gaussian,1.5,1.8669989318654328,170,OptShrink,1.9223522156022042
1000,600,1,gaussian,1.5,1.8669989318654328,171,Algorithm 3,1.8866647098603118
1000,600,1,gaussian,1.5,1.8669989318654328,171,SN13,1.849096020633259
1000,600,1,gaussian,1.5,1.8669989318654328,171,OptShrink,1.8531549331540793
1000,600,1,gaussian,1.5,1.8669989318654328,172,Algorithm 3,1.8023436919094813
1000,600,1,gaussian,1.5,1.8669989318654328,172,SN13,1.8093209895468552
1000,600,1,gaussian,1.5,1.8669989318654328,172,OptShrink,1.81323416553515
1000,600,1,gaussian,1.5,1.8669989318654328,173,Algorithm 3,1.9264222828330417
1000,600,1,gaussian,1.5,1.8669989318654328,173,SN13,1.8822343652649025
1000,600,1,gaussian,1.5,1.8669989318654328,173,OptShrink,1.8857730798187127
1000,600,1,gaussian,1.5,1.8669989318654328,174,Algorithm 3,1.898041126949934
1000,600,1,gaussian,1.5,1.8669989318654328,174,SN13,1.8950277719800022
1000,600,1,gaussian,1.5,1.8669989318654328,174,OptShrink,1.898631560729102
1000,600,1,gaussian,1.5,1.8669989318654328,175,Algorithm 3,1.9153720755283101
1000,600,1,gaussian,1.5,1.8669989318654328,175,SN13,1.8897765833955245
1000,600,1,gaussian,1.5,1.8669989318654328,175,OptShrink,1.8931354752351075
1000,600,1,gaussian,1.5,1.8669989318654328,176,Algorithm 3,1.8597672911136842
1000,600,1,gaussian,1.5,1.8669989318654328,176,SN13,1.8977516704527764
1000,600,1,gaussian,1.5,1.8669989318654328,176,OptShrink,1.9015413374755448
1000,600,1,gaussian,1.5,1.8669989318654328,177,Algorithm 3,1.8470785425233842
1000,600,1,gaussian,1.5,1.8669989318654328,177,SN13,1.844958841578638
1000,600,1,gaussian,1.5,1.8669989318654328,177,OptShrink,1.8489157565345036
1000,600,1,gaussian,1.5,1.8669989318654328,178,Algorithm 3,1.8796936735374192
1000,600,1,gaussian,1.5,1.8669989318654328,178,SN13,1.8585410367232278
1000,600,1,gaussian,1.5,1.8669989318654328,178,OptShrink,1.8622102387172257
1000,600,1,gaussian,1.5,1.8669989318654328,179,Algorithm 3,1.8851649760624511
1000,600,1,gaussian,1.5,1.8669989318654328,179,SN13,1.8630853054243788
1000,600,1,gaussian,1.5,1.8669989318654328,179,OptShrink,1.8668552397863003
1000,600,1,gaussian,1.5,1.8669989318654328,180,Algorithm 3,1.7952160215342166
1000,600,1,gaussian,1.5,1.8669989318654328,180,SN13,1.804140398781766
1000,600,1,gaussian,1.5,1.8669989318654328,180,OptShrink,1.8074054134290738
1000,600,1,gaussian,1.5,1.8669989318654328,181,Algorithm 3,1.8297565020594275
1000,600,1,gaussian,1.5,1.8669989318654328,181,SN13,1.8107998329422375
1000,600,1,gaussian,1.5,1.8669989318654328,181,OptShrink,1.8145658832394238
1000,600,1,gaussian,1.5,1.8669989318654328,182,Algorithm 3,1.8232574892324187
1000,600,1,gaussian,1.5,1.8669989318654328,182,SN13,1.8153741890957327
1000,600,1,gaussian,1.5,1.8669989318654328,182,OptShrink,1.8196342021476801
1000,600,1,gaussian,1.5,1.8669989318654328,183,Algorithm 3,1.8993057693939313
1000,600,1,gaussian,1.5,1.8669989318654328,183,SN13,1.9004303380574101
1000,600,1,gaussian,1.5,1.8669989318654328,183,OptShrink,1.904397851573294
1000,600,1,gaussian,1.5,1.8669989318654328,184,Algorithm 3,1.8054724426531703
1000,600,1,gaussian,1.5,1.8669989318654328,184,SN13,1.7730412704894483
1000,600,1,gaussian,1.5,1.8669989318654328,184,OptShrink,1.7773900509835756
1000,600,1,gaussian,1.5,1.8669989318654328,185,Algorithm 3,1.8491100174522963
1000,600,1,gaussian,1.5,1.8669989318654328,185,SN13,1.820927241748267
1000,600,1,gaussian,1.5,1.8669989318654328,185,OptShrink,1.8247634778716915
1000,600,1,gaussian,1.5,1.8669989318654328,186,Algorithm 3,1.8728201983226163
1000,600,1,gaussian,1.5,1.8669989318654328,186,SN13,1.8844493142213625
1000,600,1,gaussian,1.5,1.8669989318654328,186,OptShrink,1.8886192819305614
1000,600,1,gaussian,1.5,1.8669989318654328,187,Algorithm 3,1.9264383749780734
1000,600,1,gaussian,1.5,1.8669989318654328,187,SN13,1.8973047795286304
1000,600,1,gaussian,1.5,1.8669989318654328,187,OptShrink,1.9012269792893128
1000,600,1,gaussian,1.5,1.8669989318654328,188,Algorithm 3,1.9156912539073505
1000,600,1,gaussian,1.5,1.8669989318654328,188,SN13,1.8714251713814152
1000,600,1,gaussian,1.5,1.8669989318654328,188,OptShrink,1.8751992071114931
1000,600,1,gaussian,1.5,1.8669989318654328,189,Algorithm 3,1.8040552438725737
1000,600,1,gaussian,1.5,1.8669989318654328,189,SN13,1.7824489573114606
1000,600,1,gaussian,1.5,1.8669989318654328,189,OptShrink,1.7866302443368567
1000,600,1,gaussian,1.5,1.8669989318654328,190,Algorithm 3,1.8669162581733465
1000,600,1,gaussian,1.5,1.8669989318654328,190,SN13,1.8536586720012347
1000,600,1,gaussian,1.5,1.8669989318654328,190,OptShrink,1.857265422768234
1000,600,1,gaussian,1.5,1.8669989318654328,191,Algorithm 3,1.8663932485260324
1000,600,1,gaussian,1.5,1.8669989318654328,191,SN13,1.8232675313271292
1000,600,1,gaussian,1.5,1.8669989318654328,191,OptShrink,1.8272372629899114
1000,600,1,gaussian,1.5,1.8669989318654328,192,Algorithm 3,1.85709607239745
1000,600,1,gaussian,1.5,1.8669989318654328,192,SN13,1.8465814339980915
1000,600,1,gaussian,1.5,1.8669989318654328,192,OptShrink,1.8508729408128115
1000,600,1,gaussian,1.5,1.8669989318654328,193,Algorithm 3,1.8861271362928713
1000,600,1,gaussian,1.5,1.8669989318654328,193,SN13,1.891296379278533
1000,600,1,gaussian,1.5,1.8669989318654328,193,OptShrink,1.8949747349094148
1000,600,1,gaussian,1.5,1.8669989318654328,194,Algorithm 3,1.83063226327184
1000,600,1,gaussian,1.5,1.8669989318654328,194,SN13,1.838737623630871
1000,600,1,gaussian,1.5,1.8669989318654328,194,OptShrink,1.8429838428896106
1000,600,1,gaussian,1.5,1.8669989318654328,195,Algorithm 3,1.878258647541135
1000,600,1,gaussian,1.5,1.8669989318654328,195,SN13,1.8954078906181628
1000,600,1,gaussian,1.5,1.8669989318654328,195,OptShrink,1.8992475905277202
1000,600,1,gaussian,1.5,1.8669989318654328,196,Algorithm 3,1.9424811915384623
1000,600,1,gaussian,1.5,1.8669989318654328,196,SN13,1.9290921261618437
1000,600,1,gaussian,1.5,1.8669989318654328,196,OptShrink,1.9334972610308603
1000,600,1,gaussian,1.5,1.8669989318654328,197,Algorithm 3,1.8038479055201786
1000,600,1,gaussian,1.5,1.8669989318654328,197,SN13,1.817624909626303
1000,600,1,gaussian,1.5,1.8669989318654328,197,OptShrink,1.821832343450378
1000,600,1,gaussian,1.5,1.8669989318654328,198,Algorithm 3,1.8786254005783842
1000,600,1,gaussian,1.5,1.8669989318654328,198,SN13,1.9167708985134713
1000,600,1,gaussian,1.5,1.8669989318654328,198,OptShrink,1.9203586922039622
1000,600,1,gaussian,1.5,1.8669989318654328,199,Algorithm 3,1.8734566382432039
1000,600,1,gaussian,1.5,1.8669989318654328,199,SN13,1.875735999635843
1000,600,1,gaussian,1.5,1.8669989318654328,199,OptShrink,1.8796539530986967
1000,600,1,gaussian,1.5,1.8669989318654328,200,Algorithm 3,1.834707008876689
1000,600,1,gaussian,1.5,1.8669989318654328,200,SN13,1.8621884343794284
1000,600,1,gaussian,1.5,1.8669989318654328,200,OptShrink,1.8658581943040524
1000,600,1,gaussian,1.5,1.8669989318654328,201,Algorithm 3,1.8062177794841048
1000,600,1,gaussian,1.5,1.8669989318654328,201,SN13,1.780233350750311
1000,600,1,gaussian,1.5,1.8669989318654328,201,OptShrink,1.7841659320340126
1000,600,1,gaussian,1.5,1.8669989318654328,202,Algorithm 3,1.839983087279891
1000,600,1,gaussian,1.5,1.8669989318654328,202,SN13,1.8392360303518975
1000,600,1,gaussian,1.5,1.8669989318654328,202,OptShrink,1.8432905622831326
